abandonment.n.01	the act of giving something up	GIVE-UP_ABOLISH_ABANDON	1	CHANGE_SWITCH	1	BETRAY	1
closing.n.03	approaching a particular destination; a coming closer; a narrowing of a gap	FIGHT	1	GO-FORWARD	1	JOIN_CONNECT	1
enclosure.n.02	the act of enclosing something inside something else	ENCLOSE_WRAP	2	INSERT	1
cloud.n.02	a visible mass of water or ice particles suspended at a considerable altitude	CLOUD_SHADOW_HIDE	1	RAISE	1
repletion.n.02	eating until excessively full	NOURISH_FEED	1	FEEL	1	ENJOY	1
training.n.01	activity leading to skilled behavior	TEACH	2	PREPARE	1	TRY	1
collaboration.n.01	act of working jointly	CARRY-OUT-ACTION	1	ALLY_ASSOCIATE_MARRY	1
union.n.06	healing process involving the growing together of the edges of a wound or the growing together of broken bones	BORDER	1	ATTACH	1
slide.n.05	the act of moving smoothly along a surface while remaining in contact with it	MOVE-SOMETHING	2	MOVE-ONESELF	1	TRAVEL	1	GO-FORWARD	1
power_play.n.01	an aggressive attempt to compel acquiescence by the concentration or manipulation of power	OBLIGE_FORCE	1	STEAL_DEPRIVE	1
gyration.n.02	the act of rotating in a circle or spiral	MOVE-ONESELF	2	TRAVEL	1
rebuff.n.01	a deliberate discourteous act (usually as an expression of anger or disapproval)	OFFEND_DISESTEEM	1	REFUSE	1
snub.n.02	a refusal to recognize someone you know	OFFEND_DISESTEEM	1	REFUSE	1
subsumption.n.02	incorporating something under a more general category	CORRELATE	1	INCLUDE-AS	1
connivance.n.01	agreement on a secret plot	ALLY_ASSOCIATE_MARRY	1	ORGANIZE	1
colonization.n.01	the act of colonizing; the establishment of colonies	CONQUER	2	STAY_DWELL	1
discoloration.n.02	the act of changing the natural color of something by making it duller or dingier or unnatural or faded	CHANGE_SWITCH	1	COLOR	1
comb-out.n.01	the act of removing tangles from you hair with a comb	STRAIGHTEN	1	RAISE	1
unsnarling.n.01	the act of releasing from a snarled or tangled condition	STRAIGHTEN	3	LIBERATE_ALLOW_AFFORD	1	REMOVE_TAKE-AWAY_KIDNAP	1
succession.n.03	the action of following in order	COME-AFTER_FOLLOW-IN-TIME	1	SORT_CLASSIFY_ARRANGE	1
rejoinder.n.01	a quick reply to a question or remark (especially a witty or critical one)	ANSWER	2	GIVE_GIFT	1
egress.n.03	the act of coming (or going) out; becoming apparent	EMIT	1	APPEAR	1
emergence.n.02	the becoming visible	EMIT	1	APPEAR	1
emergence.n.03	the act of emerging	EMIT	1	HAPPEN_OCCUR	1	APPEAR	1	SHOW	1	FEEL	1
entrance.n.03	the act of entering	ENTER	1	APPEAR	1
confection.n.02	the act of creating something (a medicine or drink or soup etc.) by compounding or mixing a variety of components	ENCLOSE_WRAP	1	COMBINE_MIX_UNITE	1	COOK	1
commemoration.n.01	a ceremony to honor the memory of someone or something	CELEBRATE_PARTY	2	SPEAK	1
consecration.n.01	a solemn commitment of your life or your time to some cherished purpose (to a service or a goal)	FOCUS	2	ASSIGN-smt-to-smn	1
dedication.n.02	a ceremony in which something (as a building) is dedicated to some goal or purpose	FOCUS	1	BEGIN	1	HAVE-A-FUNCTION_SERVE	1
communion.n.02	sharing thoughts and feelings	COMMUNICATE_CONTACT	1	SPEAK	1
communication.n.01	the activity of communicating; the activity of conveying information	SPEAK	2	INFORM	1
infection.n.04	an incident in which an infectious disease is transmitted	HURT_HARM_ACHE	1	CONTRACT-AN-ILLNESS_INFECT	1
substitution.n.02	the act of putting one thing or person in the place of another:	REPLACE	3	MESS	1	CHANGE_SWITCH	1
compaction.n.01	an increase in the density of something	PRESS_PUSH_FOLD	1	CHANGE-APPEARANCE/STATE	1
compression.n.02	the process or result of becoming smaller or pressed together	CHANGE-APPEARANCE/STATE	2	PRESS_PUSH_FOLD	1	SUMMARIZE	1
complication.n.01	the act or process of complicating	COMPLEXIFY	1	EMBELLISH	1
elaboration.n.05	developing in intricate and painstaking detail	EMBELLISH	1	MOUNT_ASSEMBLE_PRODUCE	1	PREPARE	1
refinement.n.02	the result of improving something	EMBELLISH	1	AMELIORATE	1
congratulation.n.02	(usually plural) an expression of pleasure at the success or good fortune of another	APPROVE_PRAISE	2	CAUSE-MENTAL-STATE	1
incorporation.n.03	including by incorporating	INCLUDE-AS	1	COMBINE_MIX_UNITE	1
focalization.n.02	the act of bringing into focus	ADJUST_CORRECT	2	FOCUS	1	MOVE-SOMETHING	1
condensation.n.02	the process of changing from a gaseous to a liquid or solid state	CHANGE-APPEARANCE/STATE	1	CONVERT	1
condensation.n.03	atmospheric moisture that has condensed because of cold	CHANGE-APPEARANCE/STATE	1	CONVERT	1
condensing.n.01	the act of increasing the density of something	CONVERT	2	CHANGE-APPEARANCE/STATE	1
conducting.n.02	the direction of an orchestra or choir	LEAD_GOVERN	1	PERFORM	1
ratification.n.01	making something valid by formally ratifying or confirming it	FOLLOW_SUPPORT_SPONSOR_FUND	1	APPROVE_PRAISE	1
confrontation.n.04	the act of hostile groups opposing each other	FACE_CHALLENGE	1	SEE	1	RESIST	1
theorization.n.01	the production or use of theories	THINK	2	BELIEVE	1
marriage.n.03	the act of marrying; the nuptial ceremony	ALLY_ASSOCIATE_MARRY	1	EMCEE	1
coupling.n.03	the act of pairing a male and female for reproductive purposes	CHANGE-APPEARANCE/STATE	1	HAVE-SEX	1
stall.n.04	a malfunction in the flight of an aircraft in which there is a sudden loss of lift that results in a downward plunge	STOP	2	BREAK_DETERIORATE	1
union.n.11	the act of making or becoming a single unit	JOIN_CONNECT	1	COMBINE_MIX_UNITE	1	ALLY_ASSOCIATE_MARRY	1
inhibition.n.01	(psychology) the conscious exclusion of unacceptable thoughts or desires	PRECLUDE_FORBID_EXPEL	1	RETAIN_KEEP_SAVE-MONEY	1
suppression.n.03	forceful prevention; putting down by power or authority	SUBJUGATE	2	PRECLUDE_FORBID_EXPEL	1	CLOUD_SHADOW_HIDE	1
conscription.n.01	compulsory military service	OBLIGE_FORCE	1	HIRE	1	SUMMON	1
preservation.n.01	the activity of protecting something from loss or danger	PRESERVE	1	PROTECT	1
economy.n.04	an act of economizing; reduction in cost	PRESERVE	1	RETAIN_KEEP_SAVE-MONEY	1
consolidation.n.02	the act of combining into an integral whole	COMBINE_MIX_UNITE	3	BEFRIEND	1
constitution.n.02	the act of forming or establishing something	ESTABLISH	2	ORGANIZE	2	MOUNT_ASSEMBLE_PRODUCE	2	ALLY_ASSOCIATE_MARRY	1	MANAGE	1
interpretation.n.04	an explanation of something that is not immediately obvious	INTERPRET	2	PERFORM	1
reference.n.07	the act of referring or consulting	SEARCH	1	SEND	1
consummation.n.02	the act of bringing to completion or fruition	HAVE-SEX	1	AMELIORATE	1
line.n.29	a conceptual separation or distinction	DISTINGUISH_DIFFER	2	SEPARATE_FILTER_DETACH	1
invention.n.03	the act of inventing	CREATE_MATERIALIZE	1	DECEIVE	1
operation.n.11	the activity of operating something (a machine or business etc.)	OPERATE	2	MANAGE	1
manipulation.n.01	exerting shrewd or devious influence especially for one's own advantage	MANAGE	1	DECEIVE	1	BENEFIT_EXPLOIT	1
convention.n.05	the act of convening	MEET	1	SUMMON	1
conventionalization.n.01	the act of conventionalizing; conforming to a conventional style	WELCOME	1	REPRESENT	1
convergence.n.01	the occurrence of two or more things coming together	COMBINE_MIX_UNITE	1	GO-FORWARD	1
convergence.n.04	the act of converging (coming closer)	COMBINE_MIX_UNITE	2	GO-FORWARD	1
distortion.n.05	the act of distorting something so it seems to mean something it was not intended to mean	DECEIVE	1	REPRESENT	1	EMBELLISH	1
convulsion.n.02	violent uncontrollable contractions of muscles	PRESS_PUSH_FOLD	2	LAUGH	1
fabrication.n.02	writing in a fictional form	DECEIVE	1	REPRESENT	1	CONVERT	1
organization.n.04	the act of organizing a business or an activity related to a business	ORGANIZE	3	MOUNT_ASSEMBLE_PRODUCE	1	MANAGE	1
organization.n.06	the activity or result of distributing or disposing persons or things properly or methodically	ORGANIZE	2	MANAGE	1
copying.n.01	an act of copying	COPY	2	SIMULATE	1
re-creation.n.01	the act of creating again	COPY	1	CREATE_MATERIALIZE	1	IMAGINE	1
rust.n.03	the formation of reddish-brown ferric oxides on iron by low-temperature oxidation in the presence of water	CORRODE_WEAR-AWAY_SCRATCH	2	COVER_SPREAD_SURMOUNT	1
discharge.n.06	the pouring forth of a fluid	FLOW	1	SPILL_POUR	1
flow.n.01	the motion characteristic of fluids (liquids or gases)	FLOW	1	SPILL_POUR	1	EXIST-WITH-FEATURE	1
flow.n.03	the act of flowing or streaming; continuous progression	FLOW	2	GO-FORWARD	1	SPILL_POUR	1	EXIST-WITH-FEATURE	1
covering.n.04	the act of protecting something by covering it	COVER_SPREAD_SURMOUNT	1	PROTECT	1
grazing.n.02	the act of brushing against while passing	CORRODE_WEAR-AWAY_SCRATCH	1	HURT_HARM_ACHE	1	TOUCH	1
creation.n.01	the human act of creating	ESTABLISH	1	CREATE_MATERIALIZE	1	MOUNT_ASSEMBLE_PRODUCE	1
creation.n.03	the event that occurred at the beginning of something	ESTABLISH	1	CREATE_MATERIALIZE	1
pinch.n.06	a squeeze with the fingers	PRESS_PUSH_FOLD	2	REMOVE_TAKE-AWAY_KIDNAP	1	HURT_HARM_ACHE	1	PULL	1
criticism.n.02	a serious examination and judgment of something	CRITICIZE	1	SUBJECTIVE-JUDGING	1
cultivation.n.02	(agriculture) production of food by preparing the land to grow crops (especially on a large scale)	GROW_PLOW	1	INCREASE_ENLARGE_MULTIPLY	1
miscegenation.n.01	reproduction by parents of different races (especially by white and non-white persons)	GIVE-BIRTH	1	ALLY_ASSOCIATE_MARRY	1
cross-fertilization.n.01	fertilization by the union of male and female gametes from different individual of the same species	GROW_PLOW	1	COMBINE_MIX_UNITE	1
mortification.n.04	(Christianity) the act of mortifying the lusts of the flesh by self-denial and privation (especially by bodily pain or discomfort inflicted on yourself)	RETAIN_KEEP_SAVE-MONEY	1	HURT_HARM_ACHE	1
cruise.n.01	an ocean trip taken for pleasure	TRAVEL	2	GO-FORWARD	1	MOVE-BY-MEANS-OF	1
decay.n.03	the organic phenomenon of rotting	DESTROY	2	BREAK_DETERIORATE	1
squeeze.n.05	a twisting squeeze	PRESS_PUSH_FOLD	2	EXTRACT	1
demolition.n.02	the act of demolishing	CAUSE-MENTAL-STATE	1	DESTROY	1	DEFEAT	1
cuddle.n.01	a close and affectionate (and often prolonged) embrace	LIE	1	TOUCH	1
cull.n.01	the person or thing that is rejected or set aside as inferior in quality	REMOVE_TAKE-AWAY_KIDNAP	1	REFUSE	1	DRIVE-BACK	1
film_editing.n.01	the activity of selecting the scenes to be shown and putting them together to create a film	ADJUST_CORRECT	1	CHANGE_SWITCH	1
excavation.n.01	the act of digging	EXTRACT	3	CAVE_CARVE	1	FIND	1
mutilation.n.01	an injury that causes disfigurement or that deprives you of a limb or other important body part	BREAK_DETERIORATE	1	HURT_HARM_ACHE	1
cycle.n.03	a periodically repeated sequence of events	REPEAT	2	CONTINUE	1
pat.n.01	the sound made by a gentle blow	TOUCH	2	HIT	1	MOVE-ONESELF	1
dalliance.n.01	the deliberate act of delaying and playing instead of working	BEHAVE	1	SPEND-TIME_PASS-TIME	1
damage.n.01	the occurrence of a change for the worse	HURT_HARM_ACHE	2	BREAK_DETERIORATE	1
damage.n.03	the act of damaging something or someone	BREAK_DETERIORATE	1	HURT_HARM_ACHE	1
dancing.n.01	taking a series of rhythmical steps (and movements) in time to music	DANCE	1	JUMP	1
swing.n.04	changing location by moving back and forth	HANG	1	MOVE-ONESELF	1	GO-FORWARD	1	TURN_CHANGE-DIRECTION	1
suspension.n.06	the act of suspending something (hanging it from above so it moves freely)	HANG	2	LIE	1	FLY	1
dare.n.01	a challenge to do something dangerous or foolhardy	BEHAVE	1	FACE_CHALLENGE	1
flit.n.01	a sudden quick movement	TRAVEL	1	RUN	1	GO-FORWARD	1
waver.n.03	the act of moving back and forth	MOVE-ONESELF	3	TRAVEL	2
smashing.n.01	the act of breaking something into small pieces	BREAK_DETERIORATE	2	DESTROY	1
plastering.n.01	the application of plaster	COVER_SPREAD_SURMOUNT	3	PUT_APPLY_PLACE_PAVE	1
deactivation.n.02	the act of deactivating or making ineffective (as a bomb)	SWITCH-OFF_TURN-OFF_SHUT-DOWN	1	REMOVE_TAKE-AWAY_KIDNAP	1
dealing.n.01	method or manner of conduct in relation to others	MANAGE	1	BEHAVE	1
deal.n.01	a particular instance of buying or selling	SELL	2	WORK	1	CHANGE-HANDS	1	NEGOTIATE	1
sell.n.01	the activity of persuading someone to buy	SELL	3	WORK	1
trade.n.01	the commercial exchange (buying and selling on domestic or international markets) of goods and services	WORK	1	SELL	1	CHANGE-HANDS	1	NEGOTIATE	1
deal.n.08	the act of distributing playing cards	CIRCULATE_SPREAD_DISTRIBUTE	1	GIVE_GIFT	1
repudiation.n.03	the exposure of falseness or pretensions	PROVE	1	REFUSE	1
decarboxylation.n.01	the process of removing a carboxyl group from a chemical compound (usually replacing it with hydrogen)	LOSE	1	REMOVE_TAKE-AWAY_KIDNAP	1
decay.n.05	the spontaneous disintegration of a radioactive substance along with the emission of ionizing radiation	LOSE	1	CARRY-OUT-ACTION	1
deceleration.n.01	a decrease in rate of change	SLOW-DOWN	3	DELAY	1
recitation.n.02	a public instance of reciting or repeating (from memory) something prepared in advance	PERFORM	1	READ	1	SPEAK	1
nonacceptance.n.01	the act of refusing an offer	REFUSE	2	DRIVE-BACK	1
decomposition.n.04	(biology) the process of decay caused by bacterial or fungal action	DESTROY	1	SPOIL	1
relaxation.n.01	(physiology) the gradual lengthening of inactive muscle or muscle fibers	MAKE-RELAX	1	UNFASTEN_UNFOLD	1
rest.n.02	freedom from activity (work or strain or responsibility)	MAKE-RELAX	1	LIE	1	STOP	1
dissociation.n.01	the act of removing from association	DISTINGUISH_DIFFER	1	DISBAND_BREAK-UP	1
deduction.n.04	reasoning from the general to the particular (or from cause to effect)	INFER	2	HARMONIZE	1
representation.n.03	the act of representing; standing in for someone or some group and speaking with authority in their behalf	ARGUE-IN-DEFENSE	1	REPRESENT	1
depiction.n.04	representation by drawing or painting etc	SHOW	2	PAINT	2	REPRESENT	1
shaping.n.01	any process serving to define the shape of something	SHOW	1	INFLUENCE	1
deflation.n.03	the act of letting the air out of something	REDUCE_DIMINISH	2	PRESS_PUSH_FOLD	1
defloration.n.01	an act that despoils the innocence or beauty of something	HAVE-SEX	1	DEBASE_ADULTERATE	1
tasting.n.03	taking a small amount into the mouth to test its quality	TASTE	2	TRY	1
dehydration.n.03	the process of extracting moisture	DRY	3	CONVERT	1
deification.n.03	the elevation of a person (as to the status of a god)	APPROVE_PRAISE	3	AMELIORATE	1
pleasure.n.04	an activity that affords enjoyment	CAUSE-MENTAL-STATE	1	REQUIRE_NEED_WANT_HOPE	1
lineation.n.02	the act of marking or outlining with lines	PAINT	1	SIGNAL_INDICATE	1
presentation.n.04	the act of presenting a proposal	SPEAK	1	SHOW	1
downpour.n.01	a heavy rain	FILL	2	WET	1	METEOROLOGICAL	1
flood.n.05	the act of flooding; filling to overflowing	FILL	2	COVER_SPREAD_SURMOUNT	1
submergence.n.01	sinking until covered completely with water	DIP_DIVE	2	FILL	1
disarming.n.01	act of reducing or depriving of arms	REMOVE_TAKE-AWAY_KIDNAP	1	STEAL_DEPRIVE	1
presentation.n.02	a show or display; the act of presenting something to sight or view	SHOW	1	REPRESENT	1	PERFORM	1
razing.n.02	complete destruction of a building	DESTROY	1	FLATTEN_SMOOTHEN	1
march.n.02	the act of marching; walking with regular steps (especially in a procession of some kind)	GO-FORWARD	2	MOVE-SOMETHING	2	OPPOSE_REBEL_DISSENT	1
march.n.04	a procession of people walking together	GO-FORWARD	2	MOVE-SOMETHING	2	OPPOSE_REBEL_DISSENT	1
designation.n.03	the act of designating or identifying something	RECOGNIZE_ADMIT_IDENTIFY	2	NAME	1	CORRELATE	1
pitting.n.01	the formation of small pits in a surface as a consequence of corrosion	BREAK_DETERIORATE	1	HURT_HARM_ACHE	1
refusal.n.01	the act of refusing	REFUSE	1	DRIVE-BACK	1
deviation.n.01	a variation that deviates from the standard or norm	DIVERSIFY	2	RECOGNIZE_ADMIT_IDENTIFY	1	DISTINGUISH_DIFFER	1
variation.n.08	(astronomy) any perturbation of the mean motion or orbit of a planet or satellite (especially a perturbation of the earth's moon)	DIVERSIFY	1	CHANGE_SWITCH	1
farewell.n.02	the act of departing politely	LEAVE_DEPART_RUN-AWAY	3	LEAVE-BEHIND	1	DISBAND_BREAK-UP	1
depicting.n.01	a representation by picture or portraiture	SHOW	1	PAINT	1	REPRESENT	1
portraiture.n.02	the activity of making portraits	PAINT	1	REPRESENT	1
deployment.n.01	the distribution of forces in preparation for battle or work	SORT_CLASSIFY_ARRANGE	1	CIRCULATE_SPREAD_DISTRIBUTE	1
devastation.n.03	an event that results in total destruction	POPULATE	1	DESTROY	1
depreciation.n.01	a decrease in price or value	REDUCE_DIMINISH	1	DEBASE_ADULTERATE	1
displacement.n.06	to move something from its natural environment	MOVE-SOMETHING	1	EXTRACT	1
extirpation.n.02	the act of pulling up or out; uprooting; cutting off from existence	EXTRACT	1	CANCEL_ELIMINATE	1
upset.n.02	the act of disturbing the mind or body	MESS	1	CAUSE-MENTAL-STATE	1
detection.n.02	the act of detecting something; catching sight of something	SEE	1	FIND	1
integration.n.01	the action of incorporating a racial or religious group into a community	EXIST-WITH-FEATURE	1	BEFRIEND	1
desensitization.n.01	the process of reducing sensitivity	WEAKEN	1	WORSEN	1
design.n.01	the act of working out the form of something (as by making a sketch or outline or plan)	CREATE_MATERIALIZE	2	PLAN_SCHEDULE	1
desorption.n.01	changing from an adsorbed state on a surface to a gaseous or liquid state	EMIT	1	REMOVE_TAKE-AWAY_KIDNAP	1
dispatch.n.02	the act of sending off something	SEND	1	CARRY_TRANSPORT	1
plundering.n.01	the act of stealing valuable things from a place	STEAL_DEPRIVE	2	DESTROY	1
spoil.n.03	the act of stripping and taking by force	STEAL_DEPRIVE	1	DESTROY	1
detachment.n.02	the act of releasing from an attachment or connection	SEPARATE_FILTER_DETACH	1	LIBERATE_ALLOW_AFFORD	1	UNFASTEN_UNFOLD	1
detection.n.04	a police investigation to determine the perpetrator	FIND	1	SEE	1
observation.n.01	the act of making and recording a measurement	FIND	1	MATCH	1
regulation.n.06	the act of controlling or directing according to rule	INFLUENCE	1	ADJUST_CORRECT	1
development.n.01	act of improving by expanding or enlarging or refining	CREATE_MATERIALIZE	1	AMELIORATE	1
development.n.02	a process in which something passes by degrees to a different stage (especially a more advanced or mature stage)	DEVELOP_AGE	1	AMELIORATE	1
schematization.n.01	providing a chart or outline of a system	PAINT	1	SORT_CLASSIFY_ARRANGE	1
differentiation.n.01	a discrimination between things as different and distinct	RECOGNIZE_ADMIT_IDENTIFY	1	DISTINGUISH_DIFFER	1	DIVERSIFY	1
specialization.n.03	(biology) the structural adaptation of some body part for a particular function	DIVERSIFY	1	AMELIORATE	1
interpenetration.n.02	mutual penetration; diffusion of each through the other	AFFECT	1	COMBINE_MIX_UNITE	1
permeation.n.01	the process of permeating or infusing something with a substance	AFFECT	1	PERMEATE	1	COMBINE_MIX_UNITE	1	CIRCULATE_SPREAD_DISTRIBUTE	1	COVER_SPREAD_SURMOUNT	1
effort.n.02	use of physical or mental energy; hard work	WORK	1	TRY	1
labor.n.02	productive work (especially physical work done for wages)	WORK	1	TRY	1
jab.n.01	a sharp hand gesture (resembling a blow)	PRESS_PUSH_FOLD	1	GO-FORWARD	1	HIT	1	HOLE_PIERCE	1	PUT_APPLY_PLACE_PAVE	1
dilapidation.n.02	the process of becoming dilapidated	BREAK_DETERIORATE	1	DESTROY	1
distention.n.02	the act of expanding by pressure from within	INCREASE_ENLARGE_MULTIPLY	2	BULGE-OUT	1
drenching.n.01	the act of making something completely wet	DIP_DIVE	1	WET	1
sending.n.01	the act of causing something to go (especially messages)	SEND	3	DIRECT_AIM_MANEUVER	1
spending.n.01	the act of spending or disbursing money	CONSUME_SPEND	2	PAY	1
discharge.n.09	the act of discharging a gun	EMPTY_UNLOAD	1	SHOOT_LAUNCH_PROPEL	1	OPERATE	1
fire.n.02	the act of firing weapons or artillery at an enemy	SHOOT_LAUNCH_PROPEL	2	OPERATE	1
expulsion.n.03	the act of expelling or projecting or ejecting	CANCEL_ELIMINATE	1	LEAVE_DEPART_RUN-AWAY	1	WET	1
release.n.03	a process that liberates or discharges something	CANCEL_ELIMINATE	1	EXCRETE	1
release.n.11	a formal written statement of relinquishment	GIVE-UP_ABOLISH_ABANDON	2	DISMISS_FIRE-SMN	1	CHANGE-HANDS	1
disclaimer.n.01	(law) a voluntary repudiation of a person's legal claim to something	GIVE-UP_ABOLISH_ABANDON	1	REFUSE	1
noise.n.02	the auditory experience of sound that lacks musical quality; sound that is a disagreeable auditory experience	WORSEN	1	MAKE-A-SOUND	1
dislocation.n.01	an event that results in a displacement or discontinuity	HURT_HARM_ACHE	1	REMOVE_TAKE-AWAY_KIDNAP	1
skid.n.03	an unexpected slide	GO-FORWARD	3	HURT_HARM_ACHE	1
motion.n.06	the act of changing location from one place to another	MOVE-SOMETHING	1	GO-FORWARD	1	LEAVE_DEPART_RUN-AWAY	1
eviction.n.02	the expulsion of someone (such as a tenant) from the possession of land by process of law	STEAL_DEPRIVE	1	DRIVE-BACK	1
disqualification.n.02	the act of preventing someone from participating by finding them unqualified	DEBASE_ADULTERATE	1	CANCEL_ELIMINATE	1
protest.n.02	the act of protesting; a public (often organized) manifestation of dissent	OPPOSE_REBEL_DISSENT	1	CRITICIZE	1	REFUSE	1
distillation.n.01	the process of purifying a liquid by boiling it and condensing its vapors	EXTRACT	2	WASH_CLEAN	1
extraction.n.01	the process of obtaining something from a mixture or compound by chemical or physical or mechanical means	EXTRACT	1	SEPARATE_FILTER_DETACH	1
refining.n.01	the process of removing impurities (as from oil or metals or sugar etc.)	WASH_CLEAN	1	AMELIORATE	1	PREPARE	1
plunge.n.02	a steep and rapid fall	REDUCE_DIMINISH	1	FALL_SLIDE-DOWN	1
division.n.12	the act of dividing or partitioning; separation by the creation of a boundary that divides or keeps apart	DIVIDE	3	SEPARATE_FILTER_DETACH	2
elimination.n.05	the murder of a competitor	CANCEL_ELIMINATE	1	KILL	1
docking.n.01	the act of securing an arriving vessel with ropes	LAND_GET-OFF	2	SECURE_FASTEN_TIE	1
dogfight.n.04	a violent fight between dogs (sometimes organized illegally for entertainment and gambling)	ORGANIZE	1	FIGHT	1
doubling.n.02	raising the stakes in a card game by a factor of 2	INCREASE_ENLARGE_MULTIPLY	1	ASK_REQUEST	1
doze.n.01	a light fitful sleep	SLEEP	1	EXHAUST	1
recruitment.n.01	the act of getting recruits; enlisting people for the army (or for a job or a cause etc.)	HIRE	2	ORGANIZE	1
drain.n.01	emptying something accomplished by allowing liquid to run out of it	FLOW	1	EMPTY_UNLOAD	1
force.n.02	(physics) the influence that produces a change in a physical quantity	PULL	1	PRESS_PUSH_FOLD	1	AFFECT	1
receding.n.02	the act of becoming more distant	MOVE-BACK	2	WEAKEN	1
prolongation.n.01	the act of prolonging something	INCREASE_ENLARGE_MULTIPLY	1	EXTEND	1	CONTINUE	1
drip.n.01	flowing in drops; the formation and falling of drops of liquid	FLOW	2	SPILL_POUR	1
exercise.n.03	systematic training by multiple repetitions	STUDY	1	TEACH	1	TRY	1
swallow.n.02	the act of swallowing	DRINK	1	EAT_BITE	1
driving.n.02	the act of controlling and steering the movement of a vehicle or animal	DIRECT_AIM_MANEUVER	1	PRESS_PUSH_FOLD	1
drive.n.06	hitting a golf ball off of a tee with a driver	PRESS_PUSH_FOLD	1	THROW	1	HIT	1
drive.n.12	(sports) a hard straight return (as in tennis or squash)	PRESS_PUSH_FOLD	1	THROW	1	HIT	1
drop.n.06	a free and rapid descent by the force of gravity	DROP	2	FALL_SLIDE-DOWN	2
inhabitancy.n.01	the act of dwelling in or living permanently in a place (said of both animals and men)	STAY_DWELL	1	EXTEND	1
erosion.n.01	(geology) the mechanical process of wearing or grinding something down (as by particles washing over it)	REDUCE_DIMINISH	1	CORRODE_WEAR-AWAY_SCRATCH	1
whirl.n.01	confused movement	FLOW	1	TRAVEL	1	FLY	1
eradication.n.01	the complete destruction of every trace of something	CANCEL_ELIMINATE	3	FORGET	1
expunction.n.01	deletion by an act of expunging or erasing	CANCEL_ELIMINATE	2	KILL	1
consequence.n.01	a phenomenon that follows and is caused by some previous phenomenon	RESULT_CONSEQUENCE	3	CREATE_MATERIALIZE	1	CAUSE-SMT	1
implementation.n.02	the act of implementing (providing a practical means for accomplishing something); carrying into effect	CREATE_MATERIALIZE	1	USE	1
incitation.n.02	an act of urging on or spurring on or rousing to action or instigating	INCITE_INDUCE	1	AROUSE_WAKE_ENLIVEN	1
jet.n.02	the occurrence of a sudden discharge (as of liquid)	WET	2	GO-FORWARD	1	SHOOT_LAUNCH_PROPEL	1
stretch.n.05	extension to or beyond the ordinary limit	EXTEND	2	INCREASE_ENLARGE_MULTIPLY	1
impalement.n.01	the act of piercing with a sharpened stake as a form of punishment or torture	HOLE_PIERCE	1	KILL	1
emptying.n.01	the act of removing the contents of something	EMPTY_UNLOAD	3	EXCRETE	1
emulation.n.03	effort to equal or surpass another	SIMULATE	1	FACE_CHALLENGE	1
enactment.n.01	the passing of a law by a legislative body	ORDER	1	AUTHORIZE_ADMIT	1
brush.n.06	a minor short-term fight	FACE_CHALLENGE	1	FIGHT	1
meet.n.01	a meeting at which a number of athletic contests are held	FACE_CHALLENGE	1	MEET	1
playing.n.02	the action of taking part in a game or sport or other recreation	PLAY_SPORT/GAME	3	FACE_CHALLENGE	1	BEHAVE	1
invasion.n.02	any entry into an area not previously occupied	VIOLATE	2	COVER_SPREAD_SURMOUNT	1
striving.n.01	an effortful attempt to attain a goal	TRY	2	EXHAUST	1
engagement.n.07	the act of sharing in the activities of a group	PARTICIPATE	2	CARRY-OUT-ACTION	1	CO-OPT	1
mesh.n.05	the act of interlocking or meshing	OPERATE	1	STOP	1	ORGANIZE	1	TOUCH	1
graft.n.03	the act of grafting something onto something else	GROW_PLOW	1	PUT_APPLY_PLACE_PAVE	1
investigation.n.02	the work of inquiring into something thoroughly and systematically	ANALYZE	1	SEARCH	1
registration.n.01	the act of enrolling	HIRE	1	RECORD	1
listing.n.02	the act of making a list of items	RECORD	2	EXPLAIN	1	SPEAK	1	COUNT	1
poisoning.n.02	the act of giving poison to a person or animal with the intent to kill	ADD	1	KILL	1	GIVE_GIFT	1
equalization.n.01	the act of making equal or uniform	MATCH	1	SCORE	1
erecting.n.01	the act of building or putting up	MOUNT_ASSEMBLE_PRODUCE	1	RAISE	1
slip.n.02	a minor inadvertent mistake usually observed in speech or writing or in small accidents or memory lapses etc.	MISTAKE	2	REMEMBER	1
escape.n.07	the discharge of a fluid from some container	FLOW	2	SPILL_POUR	1
examination.n.02	a set of questions or exercises evaluating skill or knowledge	ANALYZE	2	VERIFY	2	TRY	1	REACH	1
examination.n.05	the act of giving students or candidates a test (as by questions) to determine what they know or have learned	VERIFY	2	TRY	1	ANALYZE	1
test.n.04	the act of undergoing testing	TRY	1	VERIFY	1	REACH	1	ANALYZE	1
evacuation.n.02	the act of evacuating; leaving a place in an orderly fashion; especially for protection	REMOVE_TAKE-AWAY_KIDNAP	1	MOVE-SOMETHING	1
judgment.n.02	the act of judging or assessing a person or situation or event	SUBJECTIVE-JUDGING	2	DECREE_DECLARE	1
evangelism.n.01	zealous preaching and advocacy of the gospel	TEACH	1	CHANGE-APPEARANCE/STATE	1
interrogation.n.03	formal systematic questioning	ANALYZE	1	VERIFY	1	ASK_REQUEST	1
proclamation.n.02	the formal act of proclaiming; giving public notice	SPEAK	1	ASSIGN-smt-to-smn	1	DECREE_DECLARE	1
explanation.n.03	the act of explaining; making something plain or intelligible	JUSTIFY_EXCUSE	1	EXPLAIN	1
